target_id	length	eff_length	est_counts	tpm
ENST00000621830.1	677	423.464	0	0
ENST00000615270.1	1295	1037.04	0	0
ENST00000631283.1	936	678.114	0	0
ENST00000627256.2	14829	14571	0	0
ENST00000628539.1	656	403.714	0	0
ENST00000626903.1	404	185.599	0	0
ENST00000629229.1	553	309.567	0.493678	0.0871781
ENST00000621433.1	8003	7745.04	0	0
ENST00000607853.6	1684	1426.04	0	0
ENST00000619390.1	1504	1246.04	0	0
ENST00000574062.5	1655	1397.04	0	0
ENST00000575319.1	1738	1480.04	0	0
ENST00000576465.1	573	327.524	0	0
ENST00000573762.1	564	319.723	0	0
ENST00000614621.4	1504	1246.04	0	0
ENST00000619036.2	1734	1476.04	0	0
ENST00000618719.2	692	438.072	1	0.124788
ENST00000629682.2	1576	1318.04	0	0
ENST00000620741.3	1738	1480.04	6.91171	0.255287
ENST00000627911.2	1363	1105.04	0	0
ENST00000625994.1	573	327.524	0	0
ENST00000628872.1	564	319.723	0	0
ENST00000617651.4	1734	1476.04	0	0
ENST00000616376.1	1504	1246.04	0	0
ENST00000622207.2	1030	772.044	0	0
ENST00000570683.3	948	690.114	0	0
ENST00000573400.1	939	681.114	0	0
ENST00000633377.1	1609	1351.04	0	0
ENST00000633062.1	1329	1071.04	0	0
ENST00000632233.1	1606	1348.04	0	0
ENST00000610808.1	1322	1064.04	0	0
ENST00000626647.1	2737	2479.04	0	0
ENST00000627926.2	12809	12551	1.02529	0.00446565
ENST00000630506.1	656	403.714	0	0
ENST00000630053.1	404	185.599	0	0
ENST00000626712.1	553	309.567	0.493678	0.0871781
ENST00000619759.1	8003	7745.04	0	0
ENST00000634782.1	692	438.072	0	0
ENST00000634785.1	1655	1397.04	0	0
ENST00000635170.1	1740	1482.04	0	0
ENST00000635668.1	1504	1246.04	0	0
ENST00000635135.1	1734	1476.04	0	0
ENST00000651274.1	3531	3273.04	6.73047	0.112412
ENST00000635588.1	1363	1105.04	0	0
ENST00000635275.1	573	327.524	0	0
ENST00000634356.1	564	319.723	0	0
ENST00000639581.1	1608	1350.04	0	0
ENST00000639095.1	677	423.464	0	0
ENST00000638401.1	1608	1350.04	0	0
ENST00000640180.1	677	423.464	0	0
ENST00000638933.1	1608	1350.04	0	0
ENST00000639960.1	677	423.464	0	0
ENST00000645657.1	2898	2640.04	0	0
ENST00000640635.2	1608	1350.04	0	0
ENST00000640257.2	677	423.464	0	0
ENST00000638472.1	1608	1350.04	0	0
ENST00000640926.1	677	423.464	0	0
ENST00000618023.5	1608	1350.04	0	0
ENST00000639404.1	677	423.464	0	0
ENST00000652053.1	1719	1461.04	0	0
ENST00000402588.6	937	679.114	0	0
ENST00000634759.1	1184	926.044	2.06646	0.121987
ENST00000621118.4	1112	854.044	0	0
ENST00000425829.2	947	689.114	0	0
ENST00000541415.2	2778	2520.04	0	0
ENST00000622436.1	921	663.114	0	0
ENST00000553765.2	945	687.114	0	0
ENST00000435101.1	692	438.072	0	0
ENST00000358097.8	1655	1397.04	0	0
ENST00000433992.2	1740	1482.04	0	0
ENST00000614967.4	1504	1246.04	0	0
ENST00000612115.1	1734	1476.04	0	0
ENST00000651010.1	3531	3273.04	6.73047	0.112412
ENST00000610593.4	1363	1105.04	0	0
ENST00000424775.1	573	327.524	0	0
ENST00000435688.1	564	319.723	0	0
ENST00000424348.1	959	701.114	0	0
ENST00000642324.1	3595	3337.04	0	0
ENST00000508166.5	2164	1906.04	0	0
ENST00000503442.1	1232	974.044	0	0
ENST00000511446.2	2018	1760.04	0	0
ENST00000504802.1	600	351.775	0	0
ENST00000508264.1	727	471.691	0	0
ENST00000613293.4	1233	975.044	0	0
ENST00000610628.4	2154	1896.04	0	0
ENST00000522175.7	1931	1673.04	0	0
ENST00000519951.2	2268	2010.04	0	0
ENST00000432841.1	938	680.114	0	0
ENST00000514827.2	1712	1454.04	0	0
ENST00000618570.1	1185	927.044	0	0
ENST00000553483.3	931	673.114	0	0
ENST00000445557.1	926	668.114	0	0
ENST00000438474.1	963	705.044	0	0
ENST00000523857.5	3818	3560.04	0	0
ENST00000521053.5	3830	3572.04	0	0
ENST00000430863.5	4164	3906.04	0	0
ENST00000521161.5	613	363.936	0	0
ENST00000621837.1	4164	3906.04	0	0
ENST00000457194.6	1984	1726.04	3.00477	0.0951651
ENST00000429712.5	1313	1055.04	0	0
ENST00000493176.1	545	302.49	0	0
ENST00000420396.3	1240	982.044	0	0
ENST00000579578.6	1482	1224.04	0	0
ENST00000586762.2	590	342.593	0	0
ENST00000588823.1	622	372.264	0	0
ENST00000611850.4	1407	1149.04	1	0.0475753
ENST00000591655.3	1456	1198.04	0	0
ENST00000606380.2	1637	1379.04	0	0
ENST00000616270.4	1132	874.044	0	0
ENST00000634680.1	1421	1163.04	0	0
ENST00000634967.1	1493	1235.04	0	0
ENST00000534447.5	5330	5072.04	2.00022	0.0215582
ENST00000534142.5	2012	1754.04	1.41237	0.0440174
ENST00000533478.5	5669	5411.04	1.81279	0.0183141
ENST00000525539.5	7379	7121.04	0	0
ENST00000530363.5	1608	1350.04	0	0
ENST00000299598.11	5818	5560.04	0	0
ENST00000529079.1	574	328.524	0	0
ENST00000531391.5	1488	1230.04	17.636	0.783786
ENST00000337114.8	3427	3169.04	0	0
ENST00000526632.5	2006	1748.04	0	0
ENST00000527937.1	4165	3907.04	11.1388	0.155851
ENST00000529791.1	552	308.631	0	0
ENST00000484361.1	945	687.114	0	0
ENST00000568934.1	921	663.114	0	0
ENST00000418689.1	945	687.114	0	0
ENST00000641465.1	2883	2625.04	0	0
ENST00000440231.1	985	727.044	0	0
ENST00000435756.2	944	686.114	0	0
ENST00000527486.2	930	672.114	0	0
ENST00000439431.3	2898	2640.04	0	0
ENST00000637675.1	546	303.395	0	0
ENST00000377712.3	765	508.771	0	0
ENST00000602139.6	3876	3618.04	7.21037	0.108944
ENST00000429239.1	925	667.114	0	0
ENST00000394191.3	1045	787.044	0	0
ENST00000339924.12	1608	1350.04	0	0
ENST00000391729.1	677	423.464	0	0
ENST00000613512.4	1451	1193.04	0	0
ENST00000458137.5	1166	908.044	0	0
ENST00000375726.6	1306	1048.04	0	0
ENST00000447913.5	819	561.669	0	0
ENST00000446862.5	1196	938.044	0	0
ENST00000441710.5	1168	910.044	0	0
ENST00000433738.5	709	454.629	0	0
ENST00000448103.5	1071	813.044	0	0
ENST00000417998.5	1401	1143.04	0	0
ENST00000494737.5	961	703.044	0	0
ENST00000508062.1	774	517.409	0	0
ENST00000422698.6	1685	1427.04	0	0
ENST00000641572.1	1255	997.044	0	0
ENST00000641848.1	1344	1086.04	0	0
ENST00000412796.2	935	677.114	0	0
ENST00000332217.5	990	732.044	0	0
ENST00000649616.1	940	682.114	0	0
ENST00000504970.1	935	677.114	0	0
ENST00000502411.5	566	321.458	0	0
ENST00000496692.6	554	310.374	0	0
ENST00000543859.5	1507	1249.04	6	0.262598
ENST00000466542.6	1070	812.044	0	0
ENST00000465075.6	769	512.668	0	0
ENST00000473530.6	1632	1374.04	0	0
ENST00000611236.1	958	700.114	0	0
ENST00000473712.6	567	322.292	0	0
ENST00000482226.2	527	286.705	0	0
ENST00000467903.5	1101	843.044	0	0
ENST00000507374.5	553	309.567	0	0
ENST00000508651.1	542	299.896	0	0
ENST00000649376.1	279	97.0119	0	0
ENST00000641246.2	318	122.935	0	0
ENST00000472952.3	1239	981.044	0	0
ENST00000446393.2	4888	4630.04	6.64713	0.0784815
ENST00000641506.1	4376	4118.04	0	0
ENST00000641557.1	3409	3151.04	3	0.0520457
ENST00000641057.1	3463	3205.04	0	0
ENST00000571766.2	994	736.044	0	0
ENST00000641710.1	606	357.45	0	0
ENST00000641031.1	462	232.727	0	0
ENST00000632136.1	760	503.923	0	0
ENST00000622053.4	755	498.923	0	0
ENST00000390477.2	720	465.351	0	0
ENST00000611116.2	978	720.044	2	0.151841
ENST00000436911.6	1013	755.044	0	0
ENST00000443402.6	2730	2472.04	0	0
ENST00000633705.1	760	503.923	0	0
ENST00000466254.1	758	501.923	0	0
ENST00000631705.1	63	21.7692	0	0
ENST00000633501.1	51	15.25	0	0
ENST00000631521.1	48	14	0	0
ENST00000633896.1	50	14.6818	0	0
ENST00000632178.1	53	16.5775	0	0
ENST00000634062.1	52	16.029	0	0
ENST00000390320.2	127	24.8858	0	0
ENST00000390322.2	175	37.8289	0	0
ENST00000390324.2	176	38.2132	0	0
ENST00000390326.2	33	12.9412	0	0
ENST00000390327.2	72	25.3966	0	0
ENST00000390328.2	70	24.0354	0	0
ENST00000390330.2	46	13.6792	0	0
ENST00000390560.2	61	21.9756	0	0
ENST00000488476.1	49	14.3333	0	0
ENST00000461719.1	46	13.6792	0	0
ENST00000463911.1	49	14.3333	0	0
ENST00000390564.2	52	16.029	0	0
ENST00000390565.1	52	16.029	0	0
ENST00000390238.2	38	9.88889	0	0
ENST00000390239.2	37	10.3226	0	0
ENST00000390240.2	38	9.88889	0	0
ENST00000390241.3	39	9.47619	0	0
ENST00000390242.2	38	9.88889	0	0
ENST00000622473.2	1071	813.044	0	0
ENST00000610670.2	1412	1154.04	0	0
ENST00000618981.2	1119	861.044	0	0
ENST00000621803.2	1114	856.044	0	0
ENST00000633714.1	1112	854.044	0	0
ENST00000631539.1	2619	2361.04	0	0
ENST00000631466.1	1128	870.044	0	0
ENST00000631402.1	1022	764.044	0	0
ENST00000632774.1	1266	1008.04	0	0
ENST00000633698.1	1678	1420.04	0	0
ENST00000626472.2	1485	1227.04	0	0
ENST00000390321.2	460	230.93	0	0
ENST00000390323.2	462	232.727	0	0
ENST00000390325.2	462	232.727	0	0
ENST00000390331.3	441	215.612	0	0
ENST00000497872.4	1320	1062.04	0	0
ENST00000390539.2	1071	813.044	0	0
ENST00000641420.1	1485	1227.04	0	0
ENST00000390541.2	1412	1154.04	0	0
ENST00000641978.1	2597	2339.04	0	0
ENST00000390543.3	1119	861.044	0	0
ENST00000641095.1	2594	2336.04	0	0
ENST00000390545.3	1116	858.044	0	0
ENST00000641837.1	1310	1052.04	0	0
ENST00000390547.3	1112	854.044	0	0
ENST00000390548.6	2619	2361.04	0	0
ENST00000390549.6	1128	870.044	0	0
ENST00000390542.6	1022	764.044	0	0
ENST00000641136.1	2751	2493.04	0	0
ENST00000390551.6	1268	1010.04	0	0
ENST00000390556.6	1678	1420.04	0	0
ENST00000613640.1	1155	897.044	0	0
ENST00000637539.2	1686	1428.04	0	0
ENST00000390559.6	1485	1227.04	0	0
ENST00000390237.2	523	283.093	0	0
ENST00000628219.1	534	292.915	0	0
ENST00000626108.1	353	147.246	0	0
ENST00000627132.1	384	170.338	0	0
ENST00000626489.1	397	180.294	0	0
ENST00000628287.1	466	235.885	0	0
ENST00000618644.2	385	171.318	0	0
ENST00000630493.1	369	158.769	0	0
ENST00000610349.2	407	187.848	0	0
ENST00000628968.1	374	162.667	0	0
ENST00000618026.2	393	177.274	0	0
ENST00000629472.1	412	191.828	0	0
ENST00000627634.1	383	169.378	0	0
ENST00000633299.1	417	196.322	0	0
ENST00000633350.1	417	196.322	0	0
ENST00000632977.1	395	178.795	0	0
ENST00000631379.1	417	196.322	0	0
ENST00000633833.1	402	184.239	0	0
ENST00000560724.3	378	165.611	0	0
ENST00000633988.1	432	208.368	0	0
ENST00000632333.1	353	147.246	0	0
ENST00000633752.1	353	147.246	0	0
ENST00000634015.1	473	241.455	0	0
ENST00000631975.1	430	206.647	0	0
ENST00000632959.1	439	214.209	0	0
ENST00000631755.1	425	202.407	0	0
ENST00000633147.1	412	191.828	0	0
ENST00000632076.1	415	194.389	0	0
ENST00000632980.1	432	208.368	0	0
ENST00000632630.1	432	208.368	0	0
ENST00000633490.1	413	192.675	0	0
ENST00000632457.1	382	168.718	0	0
ENST00000632719.1	425	202.407	0	0
ENST00000633400.1	431	207.508	0	0
ENST00000632151.1	391	175.583	0	0
ENST00000631807.1	420	198.806	0	0
ENST00000633570.1	349	144.32	0	0
ENST00000631869.1	353	147.246	0	0
ENST00000612474.2	402	184.239	29	8.60468
ENST00000632225.1	368	158.152	7	2.41959
ENST00000631785.1	427	204.132	4	1.07119
ENST00000633618.1	427	204.132	0	0
ENST00000633040.1	435	210.805	1	0.259321
ENST00000631826.1	411	191.134	1.5	0.429013
ENST00000632105.1	657	404.714	0.026658	0.00360079
ENST00000632296.1	432	208.368	0	0
ENST00000632211.1	439	214.209	0	0
ENST00000620764.2	412	191.828	0	0
ENST00000633426.1	571	325.524	0	0
ENST00000632614.1	414	193.477	0	0
ENST00000619078.2	495	259.577	2.50187	0.526885
ENST00000632960.1	457	228.534	0	0
ENST00000631710.1	433	209.227	0	0
ENST00000632846.1	429	205.786	0.000209692	5.57038e-05
ENST00000632882.1	414	193.477	0	0
ENST00000632005.1	434	209.899	0	0
ENST00000615784.2	353	147.246	0.5	0.185628
ENST00000632052.1	356	149.238	0	0
ENST00000633446.1	411	191.134	0	0
ENST00000632173.1	434	209.899	0	0
ENST00000633602.1	439	214.209	0	0
ENST00000614315.1	303	113.166	0	0
ENST00000631708.1	439	214.209	0	0
ENST00000633987.1	589	341.663	0	0
ENST00000632585.1	408	188.503	0	0
ENST00000632205.1	532	291.251	0	0
ENST00000632891.1	380	167.116	0	0
ENST00000633250.1	445	218.528	0	0
ENST00000631614.2	398	181.063	0	0
ENST00000633273.1	409	189.308	0	0
ENST00000632088.2	392	176.46	0	0
ENST00000632502.1	398	181.063	0	0
ENST00000632887.1	442	216.468	0	0
ENST00000632011.1	378	165.611	0	0
ENST00000632229.1	378	165.611	0	0
ENST00000632822.1	400	182.684	0	0
ENST00000631699.1	406	187.235	0	0
ENST00000633851.1	390	174.953	0	0
ENST00000631531.1	382	168.718	0	0
ENST00000633682.1	390	174.953	0	0
ENST00000632910.1	390	174.953	0	0
ENST00000634204.1	324	127.295	0	0
ENST00000632835.1	382	168.718	0	0
ENST00000632103.1	398	181.063	0	0
ENST00000631411.1	398	181.063	0	0
ENST00000632811.1	312	119.297	0	0
ENST00000632384.1	314	120.381	0	0
ENST00000622028.1	353	147.246	0	0
ENST00000390282.2	419	197.896	0	0
ENST00000390287.2	365	155.72	0	0
ENST00000640991.1	351	145.867	0	0
ENST00000390283.2	414	193.477	0	0
ENST00000390284.2	362	153.568	0	0
ENST00000390285.4	353	147.246	0	0
ENST00000390286.3	381	167.858	0	0
ENST00000390289.2	379	166.512	11	3.6113
ENST00000390290.3	389	174.342	1	0.313556
ENST00000390291.2	405	186.342	0	0
ENST00000427632.2	409	189.308	0	0
ENST00000390293.1	369	158.769	0	0
ENST00000390294.2	407	187.848	0	0
ENST00000390295.3	385	171.318	0	0
ENST00000390296.2	397	180.294	0	0
ENST00000390297.3	467	236.859	0	0
ENST00000390298.2	385	171.318	0	0
ENST00000390299.2	407	187.848	0	0
ENST00000390300.2	374	162.667	0	0
ENST00000390301.3	393	177.274	0	0
ENST00000390302.3	412	191.828	0	0
ENST00000390303.3	383	169.378	0	0
ENST00000390304.2	377	164.69	0	0
ENST00000390305.2	380	167.116	0	0
ENST00000390306.2	502	265.821	0	0
ENST00000390307.2	409	189.308	0	0
ENST00000390308.2	602	353.523	0	0
ENST00000390309.2	377	164.69	0	0
ENST00000390310.3	367	157.247	0	0
ENST00000390311.3	385	171.318	0	0
ENST00000390312.2	402	184.239	0	0
ENST00000390313.3	356	149.238	0	0
ENST00000390314.2	400	182.684	0	0
ENST00000390315.3	382	168.718	0	0
ENST00000390316.2	461	231.829	0	0
ENST00000620395.2	517	278.064	0	0
ENST00000390318.2	403	184.919	0	0
ENST00000390319.2	398	181.063	0	0
ENST00000338912.5	353	147.246	0	0
ENST00000558565.2	359	151.407	0	0
ENST00000630556.1	353	147.246	0	0
ENST00000622410.2	353	147.246	0	0
ENST00000604066.1	353	147.246	0	0
ENST00000557788.2	353	147.246	0	0
ENST00000354689.6	294	107.208	0	0
ENST00000558425.2	288	102.945	0	0
ENST00000567458.2	358	150.518	0	0
ENST00000425181.3	350	145.139	0	0
ENST00000565407.2	349	144.32	0	0
ENST00000570121.2	353	147.246	0	0
ENST00000562905.2	353	147.246	0	0
ENST00000390593.2	415	194.389	0	0
ENST00000390594.3	417	196.322	0	0
ENST00000390595.3	395	178.795	0	0
ENST00000455737.2	417	196.322	0	0
ENST00000631943.1	402	184.239	0	0
ENST00000390597.3	378	165.611	0	0
ENST00000390598.2	430	206.647	0	0
ENST00000632099.1	353	147.246	0	0
ENST00000632950.2	410	190.265	0	0
ENST00000390601.3	473	241.455	0	0
ENST00000390602.3	430	206.647	0	0
ENST00000390603.2	437	212.686	0	0
ENST00000390604.2	425	202.407	0	0
ENST00000390605.2	410	190.265	0	0
ENST00000390606.3	415	194.389	0	0
ENST00000390607.2	430	206.647	0	0
ENST00000390609.3	432	208.368	0	0
ENST00000390610.2	411	191.134	0	0
ENST00000390611.2	381	167.858	0	0
ENST00000390612.3	425	202.407	0	0
ENST00000603660.1	431	207.508	0	0
ENST00000438142.3	428	205.04	0	0
ENST00000390615.2	431	207.508	1	0.263441
ENST00000390616.2	400	182.684	0	0
ENST00000390617.2	366	156.342	0	0
ENST00000390618.2	426	203.27	0	0
ENST00000390619.2	425	202.407	0	0
ENST00000434710.1	434	209.899	0	0
ENST00000390621.3	411	191.134	1.5	0.429013
ENST00000390622.2	655	402.714	12.9733	1.76106
ENST00000390624.3	432	208.368	0	0
ENST00000390625.3	439	214.209	0	0
ENST00000390626.2	410	190.265	0	0
ENST00000519403.2	307	115.873	0	0
ENST00000390627.3	571	325.524	0	0
ENST00000390628.3	414	193.477	0	0
ENST00000390629.3	495	259.577	2.50187	0.526885
ENST00000390630.3	457	228.534	0	0
ENST00000454421.2	431	207.508	0	0
ENST00000390632.2	427	204.132	4.99979	1.33893
ENST00000390633.2	412	191.828	0	0
ENST00000390634.3	434	209.899	0	0
ENST00000632209.1	353	147.246	0.5	0.185628
ENST00000624687.1	411	191.134	0	0
ENST00000617374.2	358	150.518	0	0
ENST00000433072.2	437	212.686	0	0
ENST00000621503.1	303	113.166	0	0
ENST00000390636.2	437	212.686	0	0
ENST00000424969.2	587	339.663	0	0
ENST00000390639.2	405	186.342	0	0
ENST00000421835.2	350	145.139	0	0
ENST00000390243.2	538	296.33	0	0
