target_id	length	eff_length	est_counts	tpm
ENST00000390436.2	360	156.659	0	0
ENST00000390437.2	445	223.561	0	0
ENST00000390438.2	469	242.695	0	0
ENST00000390439.2	410	195.596	1	0.222971
ENST00000390440.2	425	207.902	0	0
ENST00000390441.2	394	182.755	0	0
ENST00000390442.3	399	186.793	0	0
ENST00000390443.3	561	325.262	7	0.938585
ENST00000390444.1	329	134.152	0	0
ENST00000390445.2	484	255.327	0	0
ENST00000390446.3	440	219.599	7	1.39019
ENST00000390447.3	467	241.157	2	0.361692
ENST00000390448.3	406	192.422	0	0
ENST00000390449.3	343	143.835	0	0
ENST00000390450.3	464	238.898	0	0
ENST00000390451.2	409	194.661	0	0
ENST00000390452.2	365	160.51	0	0
ENST00000621643.1	102	31.3028	0	0
ENST00000390453.1	343	143.835	0	0
ENST00000390454.2	403	190.069	0	0
ENST00000390455.3	537	303.264	0	0
ENST00000390456.3	341	142.362	0	0
ENST00000390457.2	425	207.902	0	0
ENST00000390458.3	469	242.695	0	0
ENST00000557168.1	337	139.861	0	0
ENST00000390460.1	327	132.522	0	0
ENST00000390461.2	349	148.854	0	0
ENST00000390463.3	356	154.168	0	0
ENST00000390464.2	353	151.869	0	0
ENST00000390465.2	395	183.464	0	0
ENST00000390466.1	331	135.304	0	0
ENST00000390467.3	317	124.884	0	0
ENST00000390468.1	336	139.051	0	0
ENST00000390469.2	520	287.454	3	0.455158
ENST00000535880.2	425	207.902	0	0
ENST00000390340.2	463	238.025	0	0
ENST00000390341.2	512	280.304	0	0
ENST00000444775.2	1735	1488.58	8	0.234383
ENST00000390343.2	468	241.952	1	0.180252
ENST00000390344.2	552	316.886	2	0.275255
ENST00000390345.2	688	445.396	6.57144	0.643461
ENST00000390346.2	537	303.264	0	0
ENST00000426402.2	544	309.853	3.42856	0.482574
ENST00000390348.2	465	239.669	0	0
ENST00000455382.2	421	204.357	0	0
ENST00000390387.3	391	180.292	0	0
ENST00000390357.3	373	166.831	0	0
ENST00000390381.3	652	410.173	0	0
ENST00000390353.2	401	188.474	0	0
ENST00000547918.2	380	172.187	0	0
ENST00000390392.3	455	231.631	1.5	0.282425
ENST00000634383.1	424	206.993	0	0
ENST00000634605.1	394	182.755	0	0
ENST00000390360.3	365	160.51	0	0
ENST00000390361.3	397	185.046	0	0
ENST00000390362.1	343	143.835	0	0
ENST00000390363.2	390	179.497	0	0
ENST00000390364.3	412	197.157	0	0
ENST00000390367.3	364	159.7	0	0
ENST00000426318.2	395	183.464	0	0
ENST00000390368.2	410	195.596	0	0
ENST00000390369.2	347	147.196	0	0
ENST00000454561.2	544	309.853	0	0
ENST00000390371.3	388	177.804	0	0
ENST00000390372.3	350	149.473	0	0
ENST00000390373.2	344	144.535	0	0
ENST00000390374.3	392	181.086	0	0
ENST00000390375.2	384	175.143	0	0
ENST00000390376.2	341	142.362	0	0
ENST00000390377.1	347	147.196	0	0
ENST00000390378.1	343	143.835	0	0
ENST00000612787.1	347	147.196	0	0
ENST00000614171.1	374	167.635	1	0.260162
ENST00000611462.1	368	163.109	0	0
ENST00000611787.1	392	181.086	0	0
ENST00000620569.1	409	194.661	5.94923e-08	1.33288e-08
ENST00000617347.1	406	192.422	0.5	0.113324
ENST00000621184.1	411	196.399	0	0
ENST00000617639.1	406	192.422	0	0
ENST00000616518.1	421	204.357	0	0
ENST00000620773.1	347	147.196	0	0
ENST00000619103.1	344	144.535	0	0
ENST00000611520.1	428	210.05	0	0
ENST00000390393.3	552	316.886	0	0
ENST00000390394.3	413	197.76	0	0
ENST00000390396.1	347	147.196	0	0
ENST00000390397.2	381	172.947	0	0
ENST00000390398.3	381	172.947	0	0
ENST00000390399.3	387	177.19	0	0
ENST00000390400.2	364	159.7	0	0
ENST00000422143.2	402	189.218	0	0
ENST00000417977.2	447	224.787	0	0
ENST00000613379.1	1322	1075.58	0	0
ENST00000621991.4	1256	1009.58	0	0
ENST00000619816.1	677	434.748	0	0
ENST00000616914.1	1295	1048.58	0	0
ENST00000621713.1	1240	993.58	0	0
ENST00000615996.1	1563	1316.58	0	0
ENST00000611873.1	1112	865.58	0	0
ENST00000619141.4	900	653.856	0	0
ENST00000621830.1	677	434.748	0	0
ENST00000615270.1	1295	1048.58	0	0
ENST00000631283.1	936	689.789	0	0
ENST00000627256.2	14829	14582.6	10.6835	0.0319513
ENST00000628539.1	656	414.173	0	0
ENST00000626903.1	404	190.918	0.955846	0.218348
ENST00000629229.1	553	317.756	0	0
ENST00000621433.1	8003	7756.58	0.678992	0.00381771
ENST00000607853.6	1684	1437.58	0	0
ENST00000619390.1	1504	1257.58	0	0
ENST00000574062.5	1655	1408.58	0	0
ENST00000575319.1	1738	1491.58	0	0
ENST00000576465.1	573	336.317	0	0
ENST00000573762.1	564	327.86	0.734493	0.0977027
ENST00000614621.4	1504	1257.58	0	0
ENST00000619036.2	1734	1487.58	0	0
ENST00000618719.2	692	448.768	5.50995	0.535469
ENST00000629682.2	1576	1329.58	0	0
ENST00000620741.3	1738	1491.58	0	0
ENST00000627911.2	1363	1116.58	20.3664	0.795487
ENST00000625994.1	573	336.317	0	0
ENST00000628872.1	564	327.86	0.734493	0.0977027
ENST00000617651.4	1734	1487.58	0	0
ENST00000616376.1	1504	1257.58	0	0
ENST00000622207.2	1030	783.58	0	0
ENST00000570683.3	948	701.58	0	0
ENST00000573400.1	939	692.789	0	0
ENST00000633377.1	1609	1362.58	0.137307	0.00439481
ENST00000633062.1	1329	1082.58	0	0
ENST00000632233.1	1606	1359.58	2.86269	0.0918287
ENST00000610808.1	1322	1075.58	0	0
ENST00000626647.1	2737	2490.58	0	0
ENST00000627926.2	12809	12562.6	0	0
ENST00000630506.1	656	414.173	0	0
ENST00000630053.1	404	190.918	0.955846	0.218348
ENST00000626712.1	553	317.756	0	0
ENST00000619759.1	8003	7756.58	0.678992	0.00381771
ENST00000634782.1	692	448.768	0	0
ENST00000634785.1	1655	1408.58	0	0
ENST00000635170.1	1740	1493.58	0	0
ENST00000635668.1	1504	1257.58	0	0
ENST00000635135.1	1734	1487.58	0	0
ENST00000651274.1	3531	3284.58	108.684	1.44309
ENST00000635588.1	1363	1116.58	2.02066	0.0789245
ENST00000635275.1	573	336.317	0	0
ENST00000634356.1	564	327.86	0.734493	0.0977027
ENST00000639581.1	1608	1361.58	0	0
ENST00000639095.1	677	434.748	0	0
ENST00000638401.1	1608	1361.58	0	0
ENST00000640180.1	677	434.748	0	0
ENST00000638933.1	1608	1361.58	0	0
ENST00000639960.1	677	434.748	0	0
ENST00000645657.1	2898	2651.58	0	0
ENST00000640635.2	1608	1361.58	0	0
ENST00000640257.2	677	434.748	0	0
ENST00000638472.1	1608	1361.58	0	0
ENST00000640926.1	677	434.748	0	0
ENST00000618023.5	1608	1361.58	0	0
ENST00000639404.1	677	434.748	0	0
ENST00000652053.1	1719	1472.58	0	0
ENST00000402588.6	937	690.789	0	0
ENST00000634759.1	1184	937.58	65.8395	3.06257
ENST00000621118.4	1112	865.58	0	0
ENST00000425829.2	947	700.58	0	0
ENST00000541415.2	2778	2531.58	0	0
ENST00000622436.1	921	674.789	0	0
ENST00000553765.2	945	698.789	0	0
ENST00000435101.1	692	448.768	0	0
ENST00000358097.8	1655	1408.58	0	0
ENST00000433992.2	1740	1493.58	0	0
ENST00000614967.4	1504	1257.58	0	0
ENST00000612115.1	1734	1487.58	0	0
ENST00000651010.1	3531	3284.58	0	0
ENST00000610593.4	1363	1116.58	2.02066	0.0789245
ENST00000424775.1	573	336.317	0	0
ENST00000435688.1	564	327.86	0.734493	0.0977027
ENST00000424348.1	959	712.58	0	0
ENST00000642324.1	3595	3348.58	4.10402	0.0534512
ENST00000508166.5	2164	1917.58	0	0
ENST00000503442.1	1232	985.58	0	0
ENST00000511446.2	2018	1771.58	0	0
ENST00000504802.1	600	361.479	0	0
ENST00000508264.1	727	482.738	0	0
ENST00000613293.4	1233	986.58	0	0
ENST00000610628.4	2154	1907.58	0	0
ENST00000522175.7	1931	1684.58	0	0
ENST00000519951.2	2268	2021.58	0	0
ENST00000432841.1	938	691.789	0	0
ENST00000514827.2	1712	1465.58	0	0
ENST00000618570.1	1185	938.58	0	0
ENST00000553483.3	931	684.789	0	0
ENST00000445557.1	926	679.789	0	0
ENST00000438474.1	963	716.58	0	0
ENST00000523857.5	3818	3571.58	0	0
ENST00000521053.5	3830	3583.58	0	0
ENST00000430863.5	4164	3917.58	0	0
ENST00000521161.5	613	374.033	1	0.1166
ENST00000621837.1	4164	3917.58	0	0
ENST00000457194.6	1984	1737.58	19.6624	0.493514
ENST00000429712.5	1313	1066.58	6.36201	0.260141
ENST00000493176.1	545	310.821	1.03114	0.144682
ENST00000420396.3	1240	993.58	0	0
ENST00000579578.6	1482	1235.58	0	0
ENST00000586762.2	590	351.772	0	0
ENST00000588823.1	622	382.304	0	0
ENST00000611850.4	1407	1160.58	2	0.0751559
ENST00000591655.3	1456	1209.58	0	0
ENST00000606380.2	1637	1390.58	0	0
ENST00000616270.4	1132	885.58	0	0
ENST00000634680.1	1421	1174.58	0	0
ENST00000634967.1	1493	1246.58	0	0
ENST00000534447.5	5330	5083.58	11.6535	0.0999762
ENST00000534142.5	2012	1765.58	0	0
ENST00000533478.5	5669	5422.58	0	0
ENST00000525539.5	7379	7132.58	0	0
ENST00000530363.5	1608	1361.58	1.39545	0.044697
ENST00000299598.11	5818	5571.58	8.72965	0.0683324
ENST00000529079.1	574	337.317	0	0
ENST00000531391.5	1488	1241.58	37.732	1.32539
ENST00000337114.8	3427	3180.58	5.8122	0.0796971
ENST00000526632.5	2006	1759.58	0	0
ENST00000527937.1	4165	3918.58	64.5107	0.717979
ENST00000529791.1	552	316.886	0	0
ENST00000484361.1	945	698.789	0	0
ENST00000568934.1	921	674.789	0	0
ENST00000418689.1	945	698.789	0	0
ENST00000641465.1	2883	2636.58	0	0
ENST00000440231.1	985	738.58	0	0
ENST00000435756.2	944	697.789	0	0
ENST00000527486.2	930	683.789	0	0
ENST00000439431.3	2898	2651.58	0	0
ENST00000637675.1	546	311.821	0	0
ENST00000377712.3	765	520.282	0	0
ENST00000602139.6	3876	3629.58	7.41749	0.0891269
ENST00000429239.1	925	678.789	0	0
ENST00000394191.3	1045	798.58	0	0
ENST00000339924.12	1608	1361.58	0	0
ENST00000391729.1	677	434.748	0	0
ENST00000613512.4	1451	1204.58	0	0
ENST00000458137.5	1166	919.58	0	0
ENST00000375726.6	1306	1059.58	0	0
ENST00000447913.5	819	573.049	0	0
ENST00000446862.5	1196	949.58	0	0
ENST00000441710.5	1168	921.58	0	0
ENST00000433738.5	709	465.448	0	0
ENST00000448103.5	1071	824.58	0	0
ENST00000417998.5	1401	1154.58	0	0
ENST00000494737.5	961	714.58	0	0
ENST00000508062.1	774	528.497	0	0
ENST00000422698.6	1685	1438.58	0	0
ENST00000641572.1	1255	1008.58	0	0
ENST00000641848.1	1344	1097.58	3	0.119205
ENST00000412796.2	935	688.789	0	0
ENST00000332217.5	990	743.58	0	0
ENST00000649616.1	940	693.789	0	0
ENST00000504970.1	935	688.789	0	0
ENST00000502411.5	566	329.793	0	0
ENST00000496692.6	554	318.723	0	0
ENST00000543859.5	1507	1260.58	13	0.449761
ENST00000466542.6	1070	823.58	0	0
ENST00000465075.6	769	523.603	0	0
ENST00000473530.6	1632	1385.58	0	0
ENST00000611236.1	958	711.58	0	0
ENST00000473712.6	567	330.692	0	0
ENST00000482226.2	527	293.913	0	0
ENST00000467903.5	1101	854.58	1	0.0510335
ENST00000507374.5	553	317.756	0	0
ENST00000508651.1	542	307.917	0	0
ENST00000649376.1	279	98.5166	0	0
ENST00000641246.2	318	125.594	0	0
ENST00000472952.3	1239	992.58	0	0
ENST00000446393.2	4888	4641.58	0	0
ENST00000641506.1	4376	4129.58	6.59856	0.069687
ENST00000641557.1	3409	3162.58	7	0.0965306
ENST00000641057.1	3463	3216.58	0	0
ENST00000571766.2	994	747.58	0	0
ENST00000641710.1	606	367.295	0	0
ENST00000641031.1	462	237.177	0	0
ENST00000632136.1	760	515.334	0.5	0.0423145
ENST00000622053.4	755	510.488	0	0
ENST00000390477.2	720	475.931	0	0
ENST00000611116.2	978	731.58	1	0.0596138
ENST00000436911.6	1013	766.58	0	0
ENST00000443402.6	2730	2483.58	1	0.0175602
ENST00000633705.1	760	515.334	0.5	0.0423145
ENST00000466254.1	758	513.334	0	0
ENST00000631705.1	63	26.5446	0	0
ENST00000633501.1	51	18.7391	0	0
ENST00000631521.1	48	16.5114	0	0
ENST00000633896.1	50	18.1333	0	0
ENST00000632178.1	53	19.5306	0	0
ENST00000634062.1	52	19.7391	0	0
ENST00000390320.2	127	25.7816	0	0
ENST00000390322.2	175	38.7496	0	0
ENST00000390324.2	176	39.2098	0	0
ENST00000390326.2	33	11.0789	0	0
ENST00000390327.2	72	29.9781	0	0
ENST00000390328.2	70	28.8271	0	0
ENST00000390330.2	46	15.2381	0	0
ENST00000390560.2	61	25.2385	0	0
ENST00000488476.1	49	17.3258	0	0
ENST00000461719.1	46	15.2381	0	0
ENST00000463911.1	49	17.3258	0	0
ENST00000390564.2	52	19.7391	0	0
ENST00000390565.1	52	19.7391	0	0
ENST00000390238.2	38	11.4167	0	0
ENST00000390239.2	37	11.7925	0	0
ENST00000390240.2	38	11.4167	0	0
ENST00000390241.3	39	11.3788	0	0
ENST00000390242.2	38	11.4167	0	0
ENST00000622473.2	1071	824.58	0	0
ENST00000610670.2	1412	1165.58	0	0
ENST00000618981.2	1119	872.58	0	0
ENST00000621803.2	1114	867.58	0	0
ENST00000633714.1	1112	865.58	1	0.050385
ENST00000631539.1	2619	2372.58	0	0
ENST00000631466.1	1128	881.58	0	0
ENST00000631402.1	1022	775.58	0	0
ENST00000632774.1	1266	1019.58	2.81116	0.120246
ENST00000633698.1	1678	1431.58	0	0
ENST00000626472.2	1485	1238.58	0	0
ENST00000390321.2	460	235.506	0	0
ENST00000390323.2	462	237.177	0	0
ENST00000390325.2	462	237.177	0	0
ENST00000390331.3	441	220.504	0	0
ENST00000497872.4	1320	1073.58	0	0
ENST00000390539.2	1071	824.58	0	0
ENST00000641420.1	1485	1238.58	0	0
ENST00000390541.2	1412	1165.58	0	0
ENST00000641978.1	2597	2350.58	0	0
ENST00000390543.3	1119	872.58	0	0
ENST00000641095.1	2594	2347.58	1	0.0185775
ENST00000390545.3	1116	869.58	0	0
ENST00000641837.1	1310	1063.58	0	0
ENST00000390547.3	1112	865.58	1	0.050385
ENST00000390548.6	2619	2372.58	0	0
ENST00000390549.6	1128	881.58	0	0
ENST00000390542.6	1022	775.58	0	0
ENST00000641136.1	2751	2504.58	0	0
ENST00000390551.6	1268	1021.58	0.188845	0.00806196
ENST00000390556.6	1678	1431.58	0	0
ENST00000613640.1	1155	908.58	0	0
ENST00000637539.2	1686	1439.58	0	0
ENST00000390559.6	1485	1238.58	0	0
ENST00000390237.2	523	290.185	0	0
ENST00000628219.1	534	300.514	0	0
ENST00000626108.1	353	151.869	0	0
ENST00000627132.1	384	175.143	0	0
ENST00000626489.1	397	185.046	0	0
ENST00000628287.1	466	240.592	0	0
ENST00000618644.2	385	175.9	0	0
ENST00000630493.1	369	163.781	0	0
ENST00000610349.2	407	193.27	0	0
ENST00000628968.1	374	167.635	0	0
ENST00000618026.2	393	181.776	0	0
ENST00000629472.1	412	197.157	0	0
ENST00000627634.1	383	174.526	0.5	0.124945
ENST00000633299.1	417	200.896	0	0
ENST00000633350.1	417	200.896	0	0
ENST00000632977.1	395	183.464	0	0
ENST00000631379.1	417	200.896	0	0
ENST00000633833.1	402	189.218	0	0
ENST00000560724.3	378	170.806	0	0
ENST00000633988.1	432	213.377	0	0
ENST00000632333.1	353	151.869	0	0
ENST00000633752.1	353	151.869	0	0
ENST00000634015.1	473	246.177	0	0
ENST00000631975.1	430	211.424	0.547437	0.112924
ENST00000632959.1	439	219.149	4.25003e-05	8.45789e-06
ENST00000631755.1	425	207.902	0	0
ENST00000633147.1	412	197.157	0	0
ENST00000632076.1	415	199.34	0	0
ENST00000632980.1	432	213.377	0	0
ENST00000632630.1	432	213.377	0	0
ENST00000633490.1	413	197.76	0	0
ENST00000632457.1	382	173.626	0	0
ENST00000632719.1	425	207.902	0	0
ENST00000633400.1	431	212.424	0	0
ENST00000632151.1	391	180.292	0	0
ENST00000631807.1	420	203.515	0	0
ENST00000633570.1	349	148.854	0	0
ENST00000631869.1	353	151.869	0	0
ENST00000612474.2	402	189.218	82	18.8999
ENST00000632225.1	368	163.109	11.113	2.97141
ENST00000631785.1	427	209.28	19.4346	4.05001
ENST00000633618.1	427	209.28	0.000224757	4.68375e-05
ENST00000633040.1	435	215.814	11	2.2229
ENST00000631826.1	411	196.399	4.5	0.999269
ENST00000632105.1	657	415.173	16	1.68074
ENST00000632296.1	432	213.377	0	0
ENST00000632211.1	439	219.149	0	0
ENST00000620764.2	412	197.157	0	0
ENST00000633426.1	571	334.488	0	0
ENST00000632614.1	414	198.606	0	0
ENST00000619078.2	495	264.796	1.34748	0.221932
ENST00000632960.1	457	233.306	0	0
ENST00000631710.1	433	214.12	0	0
ENST00000632846.1	429	210.888	0.000263643	5.45222e-05
ENST00000632882.1	414	198.606	0	0
ENST00000632005.1	434	214.909	0	0
ENST00000615784.2	353	151.869	3	0.86151
ENST00000632052.1	356	154.168	0	0
ENST00000633446.1	411	196.399	0	0
ENST00000632173.1	434	214.909	0	0
ENST00000633602.1	439	219.149	0	0
ENST00000614315.1	303	115.509	0	0
ENST00000631708.1	439	219.149	0	0
ENST00000633987.1	589	350.88	0	0
ENST00000632585.1	408	194.01	0	0
ENST00000632205.1	532	298.576	0	0
ENST00000632891.1	380	172.187	0	0
ENST00000633250.1	445	223.561	0	0
ENST00000631614.2	398	185.919	0	0
ENST00000633273.1	409	194.661	0	0
ENST00000632088.2	392	181.086	0	0
ENST00000632502.1	398	185.919	1	0.234576
ENST00000632887.1	442	221.504	0.499976	0.0984411
ENST00000632011.1	378	170.806	0	0
ENST00000632229.1	378	170.806	1	0.255332
ENST00000632822.1	400	187.729	0	0
ENST00000631699.1	406	192.422	0	0
ENST00000633851.1	390	179.497	0	0
ENST00000631531.1	382	173.626	0	0
ENST00000633682.1	390	179.497	0	0
ENST00000632910.1	390	179.497	0	0
ENST00000634204.1	324	130.139	0	0
ENST00000632835.1	382	173.626	0.5	0.125592
ENST00000632103.1	398	185.919	0.5	0.117288
ENST00000631411.1	398	185.919	0	0
ENST00000632811.1	312	121.402	0	0
ENST00000632384.1	314	122.766	0	0
ENST00000622028.1	353	151.869	0	0
ENST00000390282.2	419	202.673	0	0
ENST00000390287.2	365	160.51	0	0
ENST00000640991.1	351	150.419	0	0
ENST00000390283.2	414	198.606	1	0.219592
ENST00000390284.2	362	158.209	0	0
ENST00000390285.4	353	151.869	0	0
ENST00000390286.3	381	172.947	0	0
ENST00000390289.2	379	171.646	24	6.09796
ENST00000390290.3	389	178.702	2	0.4881
ENST00000390291.2	405	191.746	1	0.227448
ENST00000427632.2	409	194.661	0	0
ENST00000390293.1	369	163.781	0	0
ENST00000390294.2	407	193.27	0	0
ENST00000390295.3	385	175.9	2	0.495876
ENST00000390296.2	397	185.046	0	0
ENST00000390297.3	467	241.157	0	0
ENST00000390298.2	385	175.9	0	0
ENST00000390299.2	407	193.27	0	0
ENST00000390300.2	374	167.635	0	0
ENST00000390301.3	393	181.776	0	0
ENST00000390302.3	412	197.157	0	0
ENST00000390303.3	383	174.526	0.5	0.124945
ENST00000390304.2	377	170.004	0	0
ENST00000390305.2	380	172.187	0	0
ENST00000390306.2	502	271.515	0	0
ENST00000390307.2	409	194.661	0	0
ENST00000390308.2	602	363.295	0	0
ENST00000390309.2	377	170.004	0	0
ENST00000390310.3	367	162.205	0	0
ENST00000390311.3	385	175.9	0	0
ENST00000390312.2	402	189.218	0	0
ENST00000390313.3	356	154.168	0	0
ENST00000390314.2	400	187.729	0	0
ENST00000390315.3	382	173.626	0	0
ENST00000390316.2	461	236.506	1	0.184402
ENST00000620395.2	517	284.631	0	0
ENST00000390318.2	403	190.069	2	0.45891
ENST00000390319.2	398	185.919	0	0
ENST00000338912.5	353	151.869	0	0
ENST00000558565.2	359	156.181	0	0
ENST00000630556.1	353	151.869	0	0
ENST00000622410.2	353	151.869	0	0
ENST00000604066.1	353	151.869	0	0
ENST00000557788.2	353	151.869	0	0
ENST00000354689.6	294	109.089	0	0
ENST00000558425.2	288	104.57	0	0
ENST00000567458.2	358	155.498	0	0
ENST00000425181.3	350	149.473	0	0
ENST00000565407.2	349	148.854	0	0
ENST00000570121.2	353	151.869	0	0
ENST00000562905.2	353	151.869	0	0
ENST00000390593.2	415	199.34	0	0
ENST00000390594.3	417	200.896	0	0
ENST00000390595.3	395	183.464	0	0
ENST00000455737.2	417	200.896	0	0
ENST00000631943.1	402	189.218	0	0
ENST00000390597.3	378	170.806	0	0
ENST00000390598.2	430	211.424	0	0
ENST00000632099.1	353	151.869	0	0
ENST00000632950.2	410	195.596	0	0
ENST00000390601.3	473	246.177	0	0
ENST00000390602.3	430	211.424	0.547437	0.112924
ENST00000390603.2	437	217.554	0.999957	0.200458
ENST00000390604.2	425	207.902	0	0
ENST00000390605.2	410	195.596	0	0
ENST00000390606.3	415	199.34	0	0
ENST00000390607.2	430	211.424	0	0
ENST00000390609.3	432	213.377	0	0
ENST00000390610.2	411	196.399	0	0
ENST00000390611.2	381	172.947	0	0
ENST00000390612.3	425	207.902	0	0
ENST00000603660.1	431	212.424	0	0
ENST00000438142.3	428	210.05	0	0
ENST00000390615.2	431	212.424	5	1.02654
ENST00000390616.2	400	187.729	0	0
ENST00000390617.2	366	161.434	0	0
ENST00000390618.2	426	208.718	0	0
ENST00000390619.2	425	207.902	2.0268	0.425168
ENST00000434710.1	434	214.909	0	0
ENST00000390621.3	411	196.399	4.5	0.999269
ENST00000390622.2	655	413.173	0	0
ENST00000390624.3	432	213.377	0	0
ENST00000390625.3	439	219.149	0	0
ENST00000390626.2	410	195.596	0	0
ENST00000519403.2	307	118.107	0	0
ENST00000390627.3	571	334.488	0	0
ENST00000390628.3	414	198.606	0	0
